value,   feasible,   frequency, time, iteration
0,False,4,199377.29794955254,0
0,False,2,199377.29794955254,0
0,False,7,199377.29794955254,0
0,False,5,199377.29794955254,0
7790,False,1,199377.29794955254,0
1722,False,3,199377.29794955254,0
0,False,1,199377.29794955254,0
7790,False,1,199377.29794955254,0
1722,False,2,199377.29794955254,0
9512,False,2,199377.29794955254,0
10640,False,2,199377.29794955254,0
13346,True,2,199377.29794955254,0
21136,False,2,199377.29794955254,0
11780,False,2,199377.29794955254,0
19570,False,3,199377.29794955254,0
14486,False,3,199377.29794955254,0
22276,False,2,199377.29794955254,0
984,False,1,199377.29794955254,0
2352,False,1,199377.29794955254,0
4074,False,1,199377.29794955254,0
12848,False,3,199377.29794955254,0
2604,False,3,199377.29794955254,0
11378,False,3,199377.29794955254,0
4326,False,2,199377.29794955254,0
12992,False,1,199377.29794955254,0
21766,False,2,199377.29794955254,0
15698,False,5,199377.29794955254,0
24472,False,3,199377.29794955254,0
14384,False,4,199377.29794955254,0
23158,False,4,199377.29794955254,0
17090,False,2,199377.29794955254,0
25864,False,1,199377.29794955254,0
0,False,1,199377.29794955254,0
8930,False,1,199377.29794955254,0
1974,False,4,199377.29794955254,0
10904,False,1,199377.29794955254,0
0,False,2,199377.29794955254,0
8930,False,2,199377.29794955254,0
1974,False,1,199377.29794955254,0
10904,False,1,199377.29794955254,0
10640,False,2,199377.29794955254,0
19570,False,1,199377.29794955254,0
13598,False,4,199377.29794955254,0
22528,False,1,199377.29794955254,0
11780,False,1,199377.29794955254,0
20710,False,3,199377.29794955254,0
14738,False,3,199377.29794955254,0
23668,False,2,199377.29794955254,0
2352,False,2,199377.29794955254,0
12266,False,2,199377.29794955254,0
4326,False,4,199377.29794955254,0
14240,False,2,199377.29794955254,0
2604,False,4,199377.29794955254,0
12518,False,4,199377.29794955254,0
4578,False,2,199377.29794955254,0
14492,False,3,199377.29794955254,0
12992,False,3,199377.29794955254,0
22906,False,2,199377.29794955254,0
15950,False,1,199377.29794955254,0
25864,False,1,199377.29794955254,0
14384,False,1,199377.29794955254,0
24298,False,3,199377.29794955254,0
17342,False,1,199377.29794955254,0
27256,False,2,199377.29794955254,0
252,False,2,199377.29794955254,0
8446,False,1,199377.29794955254,0
16236,False,1,199377.29794955254,0
7790,False,5,199377.29794955254,0
16236,False,1,199377.29794955254,0
10640,False,4,199377.29794955254,0
18430,False,1,199377.29794955254,0
20070,False,1,199377.29794955254,0
19570,False,2,199377.29794955254,0
27360,False,1,199377.29794955254,0
36790,False,3,199377.29794955254,0
1236,False,3,199377.29794955254,0
11536,False,4,199377.29794955254,0
20310,False,1,199377.29794955254,0
19982,False,3,199377.29794955254,0
19578,False,3,199377.29794955254,0
28352,False,4,199377.29794955254,0
28024,False,1,199377.29794955254,0
36798,False,1,199377.29794955254,0
22176,False,2,199377.29794955254,0
30950,False,3,199377.29794955254,0
31606,False,1,199377.29794955254,0
40380,False,4,199377.29794955254,0
31358,False,2,199377.29794955254,0
40132,False,3,199377.29794955254,0
40788,False,1,199377.29794955254,0
252,False,4,199377.29794955254,0
10640,False,4,199377.29794955254,0
19338,False,3,199377.29794955254,0
28268,False,5,199377.29794955254,0
18430,False,3,199377.29794955254,0
27360,False,1,199377.29794955254,0
36058,False,2,199377.29794955254,0
21280,False,1,199377.29794955254,0
30210,False,4,199377.29794955254,0
30962,False,2,199377.29794955254,0
39892,False,2,199377.29794955254,0
30210,False,4,199377.29794955254,0
39140,False,1,199377.29794955254,0
39892,False,1,199377.29794955254,0
48822,False,2,199377.29794955254,0
1236,False,2,199377.29794955254,0
22176,False,2,199377.29794955254,0
32090,False,1,199377.29794955254,0
30218,False,1,199377.29794955254,0
38916,False,2,199377.29794955254,0
48830,False,4,199377.29794955254,0
32816,False,1,199377.29794955254,0
42730,False,2,199377.29794955254,0
42498,False,3,199377.29794955254,0
52412,False,1,199377.29794955254,0
41998,False,4,199377.29794955254,0
51912,False,1,199377.29794955254,0
51680,False,3,199377.29794955254,0
61594,False,2,199377.29794955254,0
0,False,3,199377.29794955254,0
